Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1766960313,100,,Aggregated,15.400000,15.400000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,280,280,4100.0,4096.791714286415,4056.264500017278,4112.246099975891,0.0
1766960314,100,,Aggregated,15.400000,15.400000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,303,303,4100.0,4095.8628122123855,4056.264500017278,4112.246099975891,0.0
1766960315,100,,Aggregated,15.400000,15.400000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,316,316,4100.0,4095.460272785733,4056.264500017278,4112.246099975891,0.0
1766960316,100,,Aggregated,15.500000,15.500000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,340,340,4100.0,4094.5237332360944,4055.9390999842435,4119.913099973928,0.0
1766960317,100,,Aggregated,16.100000,16.100000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,351,351,4100.0,4094.3179626785286,4055.9390999842435,4119.913099973928,0.0
1766960318,100,,Aggregated,16.800000,16.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,364,364,4100.0,4094.3093967037453,4055.9390999842435,4119.913099973928,0.0
1766960319,100,,Aggregated,16.600000,16.600000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,384,384,4100.0,4093.0292828129495,4047.6452000439167,4119.913099973928,0.0
1766960320,100,,Aggregated,16.200000,16.200000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,398,398,4100.0,4092.434687688818,4047.6452000439167,4119.913099973928,0.0
1766960321,100,,Aggregated,15.800000,15.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,417,417,4100.0,4091.99446378953,4047.6452000439167,4119.913099973928,0.0
1766960322,100,,Aggregated,15.700000,15.700000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,439,439,4100.0,4091.7979936223637,4047.6452000439167,4119.913099973928,0.0
1766960323,100,,Aggregated,16.300000,16.300000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,447,447,4100.0,4091.9243051457975,4047.6452000439167,4119.913099973928,0.0
1766960324,100,,Aggregated,17.000000,17.000000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,461,461,4100.0,4092.3000060743097,4047.6452000439167,4119.913099973928,0.0
1766960325,100,,Aggregated,16.600000,16.600000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,478,478,4100.0,4092.6672163184157,4047.6452000439167,4119.913099973928,0.0
1766960326,100,,Aggregated,16.200000,16.200000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,496,496,4100.0,4093.11386270166,4047.6452000439167,4119.913099973928,0.0
1766960327,100,,Aggregated,16.000000,16.000000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,516,516,4100.0,4093.271952132038,4047.6452000439167,4119.913099973928,0.0
1766960328,100,,Aggregated,15.100000,15.100000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,531,531,4100.0,4093.3762768364822,4047.6452000439167,4119.913099973928,0.0
1766960329,100,,Aggregated,15.800000,15.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,544,544,4100.0,4093.4142827207,4047.6452000439167,4119.913099973928,0.0
1766960330,100,,Aggregated,16.800000,16.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,556,556,4100.0,4093.439966726842,4047.6452000439167,4119.913099973928,0.0
1766960331,100,,Aggregated,16.000000,16.000000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,573,573,4100.0,4093.599573124048,4047.6452000439167,4119.913099973928,0.0
1766960332,100,,Aggregated,15.900000,15.900000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,593,593,4100.0,4093.9193639124296,4047.6452000439167,4119.913099973928,0.0
1766960333,100,,Aggregated,15.400000,15.400000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,616,616,4100.0,4094.1019988637313,4047.6452000439167,4119.913099973928,0.0
1766960334,100,,Aggregated,15.100000,15.100000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,628,628,4100.0,4094.2316073247684,4047.6452000439167,4119.913099973928,0.0
1766960335,100,,Aggregated,15.900000,15.900000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,643,643,4100.0,4094.2994491447016,4047.6452000439167,4119.913099973928,0.0
1766960336,100,,Aggregated,16.500000,16.500000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,657,657,4100.0,4094.3731687976474,4047.6452000439167,4119.913099973928,0.0
1766960337,100,,Aggregated,16.300000,16.300000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,674,674,4100.0,4094.53951617242,4047.6452000439167,4119.913099973928,0.0
1766960338,100,,Aggregated,16.400000,16.400000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,692,692,4100.0,4094.51576416198,4047.6452000439167,4119.913099973928,0.0
1766960339,100,,Aggregated,15.600000,15.600000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,710,710,4100.0,4094.770535915552,4047.6452000439167,4119.913099973928,0.0
1766960340,100,,Aggregated,15.700000,15.700000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,725,725,4100.0,4094.9200722757437,4047.6452000439167,4119.913099973928,0.0
